fid,element_type,generator:method,generator:output:electricity,name,Address,X,Y
"1061",node,wind_turbine,,,"Targowisko Dolne,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.6986822,53.5075515
"1062",node,wind_turbine,,,"Targowisko Dolne,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.7024712,53.506744
"1063",node,wind_turbine,2 MW,,"Losy,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.7845639,53.5246999
"1064",node,,,,"Kuligi,gmina Grodziczno,Nowe Miasto County,Warmian-Masurian Voivodeship",19.6882343,53.4626027
"1065",node,,,,"Kuligi,gmina Grodziczno,Nowe Miasto County,Warmian-Masurian Voivodeship",19.6865625,53.4645665
"1066",node,,,,"Pacółtowo,gmina Nowe Miasto Lubawskie,Nowe Miasto County,Warmian-Masurian Voivodeship",19.6254441,53.4283463
"1067",node,wind_turbine,,,"Losy,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.7813171,53.5272135
"1068",node,wind_turbine,,,"Losy,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.7784529,53.5302291
"1069",node,wind_turbine,,,"Byszwałd,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.7743664,53.5341577
"1070",node,wind_turbine,2 MW,,"Rożental,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.7662097,53.5577463
"1071",node,wind_turbine,2 MW,,"Rożental,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.7567896,53.5587868
"1072",node,wind_turbine,,,"Rożental,gmina Lubawa,Iława County,Warmian-Masurian Voivodeship",19.7840299,53.5603862
"1073",node,wind_turbine,,,"Klimy,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2577712,53.663032
"1074",node,wind_turbine,"2,07 MW",,"Wracławek,gmina Gardeja,Kwidzyn County,Pomeranian Voivodeship",19.192821,53.64578
"1075",node,wind_turbine,"2,07 MW",,"Wracławek,gmina Gardeja,Kwidzyn County,Pomeranian Voivodeship",19.1895268,53.6474805
"1076",node,wind_turbine,"2,07 MW",,"Wracławek,gmina Gardeja,Kwidzyn County,Pomeranian Voivodeship",19.1852699,53.6495473
"1077",node,wind_turbine,"2,07 MW",,"Wracławek,gmina Gardeja,Kwidzyn County,Pomeranian Voivodeship",19.1822514,53.6512913
"1078",node,wind_turbine,"2,07 MW",,"Wracławek,gmina Gardeja,Kwidzyn County,Pomeranian Voivodeship",19.1752018,53.6516167
"1079",node,wind_turbine,,,"Pławty Wielkie,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.203942,53.6359151
"1080",node,wind_turbine,,,"Klimy,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2589697,53.6420068
"1081",node,wind_turbine,,,"Pławty Wielkie,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2281331,53.6504841
"1082",node,wind_turbine,,,"Pławty Wielkie,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2335617,53.6464154
"1083",node,wind_turbine,,,"Pławty Wielkie,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2409725,53.6442175
"1084",node,wind_turbine,,,"Klimy,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2484404,53.6541411
"1085",node,wind_turbine,,,"Klimy,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2420754,53.6509152
"1086",node,wind_turbine,,,"Pławty Wielkie,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2203467,53.6646622
"1087",node,wind_turbine,,,"Pławty Wielkie,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.215094,53.6667605
"1088",node,wind_turbine,,,"Pławty Wielkie,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2187471,53.6560553
"1089",node,wind_turbine,,,"Pławty Wielkie,gmina Kisielice,Iława County,Warmian-Masurian Voivodeship",19.2145639,53.6582174
"1090",node,wind_turbine,,,"Kamień,gmina Jabłonowo Pomorskie,Brodnica County,Kuyavian-Pomeranian Voivodeship",19.1847069,53.3800268
"1091",node,wind_turbine,,,"Buk Góralski,gmina Jabłonowo Pomorskie,Brodnica County,Kuyavian-Pomeranian Voivodeship",19.195145,53.3907979
"1092",node,wind_turbine,,,"N/A,gmina Świecie nad Osą,Grudziądz County,Kuyavian-Pomeranian Voivodeship",19.1845629,53.4708194
"1093",node,wind_turbine,,,"Janowo,gmina Elbląg,Elbląg County,Warmian-Masurian Voivodeship",19.2936662,54.1811835
"1094",node,wind_turbine,,,"Janowo,gmina Elbląg,Elbląg County,Warmian-Masurian Voivodeship",19.2931896,54.1775222
"1095",node,wind_turbine,"3,45 MW",,"Jasna,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3270805,53.9868278
"1096",node,wind_turbine,"3,45 MW",,"Jasna,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.319772,53.9880827
"1097",node,wind_turbine,"3,45 MW",,"Jasna,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3126829,53.9895619
"1098",node,wind_turbine,"3,45 MW",,"Jasna,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3103851,53.9836051
"1099",node,wind_turbine,"3,45 MW",,"Jasna,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3192381,53.9831215
"1100",node,wind_turbine,"3,45 MW",,"Bągart,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3234483,53.9750893
"1101",node,wind_turbine,,,"Żuławka Sztumska,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2661569,54.0046826
"1102",node,wind_turbine,"3,45 MW",,"Jasna,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3274993,53.9918706
"1103",node,wind_turbine,"3,45 MW",,"Jasna,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.320665,53.9932551
"1104",node,wind_turbine,"3,45 MW",,"Jasna,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3127391,53.9944897
"1105",node,wind_turbine,"3,45 MW",,"Bągart,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3379116,53.9917697
"1106",node,wind_turbine,"3,45 MW",,"Bągart,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.336132,53.9866288
"1107",node,wind_turbine,"3,45 MW",,"Bągart,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3340519,53.9813106
"1108",node,wind_turbine,"3,45 MW",,"Nowiec,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3392715,53.9485662
"1109",node,wind_turbine,"3,45 MW",,"Nowiec,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3362299,53.9535619
"1110",node,wind_turbine,"3,45 MW",,"Nowiec,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3446171,53.9536818
"1111",node,wind_turbine,"3,45 MW",,"Nowiec,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3320858,53.9570435
"1112",node,wind_turbine,,,"Stążki,gmina Mikołajki Pomorskie,Sztum County,Pomeranian Voivodeship",19.2815343,53.8453383
"1113",node,wind_turbine,"3,45 MW",,"Cieszymowo,gmina Mikołajki Pomorskie,Sztum County,Pomeranian Voivodeship",19.3197343,53.8390699
"1114",node,wind_turbine,"3,45 MW",,"Cieszymowo,gmina Mikołajki Pomorskie,Sztum County,Pomeranian Voivodeship",19.3146032,53.8441309
"1115",node,wind_turbine,,,"Cieszymowo,gmina Mikołajki Pomorskie,Sztum County,Pomeranian Voivodeship",19.3219686,53.8483211
"1116",node,wind_turbine,,,"Cieszymowo,gmina Mikołajki Pomorskie,Sztum County,Pomeranian Voivodeship",19.3120994,53.848128
"1117",node,wind_turbine,,,"Stążki,gmina Mikołajki Pomorskie,Sztum County,Pomeranian Voivodeship",19.3039629,53.848109
"1118",node,wind_turbine,,,"Stążki,gmina Mikołajki Pomorskie,Sztum County,Pomeranian Voivodeship",19.3060282,53.8532639
"1119",node,wind_turbine,,,"Monasterzysko Małe,gmina Stary Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3173203,53.8575306
"1120",node,wind_turbine,"3,45 MW",,"Monasterzysko Wielkie,gmina Stary Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3541323,53.8485046
"1121",node,wind_turbine,,,"Monasterzysko Wielkie,gmina Stary Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3448263,53.8478108
"1122",node,wind_turbine,,,"Matule,gmina Stary Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.33706,53.8437005
"1123",node,wind_turbine,,,"Monasterzysko Małe,gmina Stary Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3359227,53.8489935
"1124",node,wind_turbine,,,"Monasterzysko Małe,gmina Stary Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3302137,53.8633138
"1125",node,wind_turbine,,,"Monasterzysko Małe,gmina Stary Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3110211,53.8644266
"1126",node,wind_turbine,"3,45 MW",,"Poliksy,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.305473,53.9366294
"1127",node,wind_turbine,"3,45 MW",,"Poliksy,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3034318,53.9408971
"1128",node,wind_turbine,"3,45 MW",,"Poliksy,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3145657,53.9413691
"1129",node,wind_turbine,"3,45 MW",,"Nowiec,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3236731,53.9567673
"1130",node,wind_turbine,"3,45 MW",,"Nowiec,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3150243,53.9562907
"1131",node,wind_turbine,"3,45 MW",,"Bągart,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3245757,53.9628027
"1132",node,wind_turbine,"3,45 MW",,"Bągart,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3327162,53.963037
"1133",node,wind_turbine,"3,45 MW",,"Bągart,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3323272,53.9706469
"1134",node,wind_turbine,"3,45 MW",,"Bągart,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.3316486,53.975143
"1135",node,wind_turbine,,,"Tropy Sztumskie,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.1882955,53.9424464
"1136",node,wind_turbine,,,"Tropy Sztumskie,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.1956673,53.9419427
"1137",node,wind_turbine,,,"Stary Targ,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.1978094,53.9394352
"1138",node,wind_turbine,,,"Stary Targ,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2060532,53.934534
"1139",node,wind_turbine,,,"Stary Targ,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2014196,53.9361981
"1140",node,wind_turbine,,,"Tropy Sztumskie,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2134918,53.9425652
"1141",node,wind_turbine,,,"Waplewo Wielkie,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2262192,53.9472567
"1142",node,wind_turbine,,,"Ramoty,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2322556,53.951449
"1143",node,wind_turbine,,,"Trankwice,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2257609,53.9616108
"1144",node,wind_turbine,,,"Trankwice,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2313409,53.9560251
"1145",node,wind_turbine,,,"Ramoty,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2537406,53.9480263
"1146",node,wind_turbine,,,"Chojty,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2519054,53.9512022
"1147",node,wind_turbine,,,"Chojty,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2497209,53.9541417
"1148",node,wind_turbine,,,"Chojty,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2706462,53.9510511
"1149",node,wind_turbine,,,"Chojty,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2681798,53.9545531
"1150",node,wind_turbine,,,"Chojty,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2654663,53.9575185
"1151",node,wind_turbine,,,"Żuławka Sztumska,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2399268,53.9943674
"1152",node,wind_turbine,,,"N/A,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2449947,53.9928681
"1153",node,wind_turbine,,,"Bukowo,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2505467,53.9907128
"1154",node,wind_turbine,,,"Bukowo,gmina Stary Targ,Sztum County,Pomeranian Voivodeship",19.2560984,53.9858882
"1155",node,wind_turbine,,,"Budzisz,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2605895,53.9847908
"1156",node,wind_turbine,,,"Budzisz,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2603248,53.9763882
"1157",node,wind_turbine,,,"Bruk,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.288703,53.9580463
"1158",node,wind_turbine,,,"Bruk,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2858855,53.9614795
"1159",node,wind_turbine,,,"Bruk,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2817451,53.9634065
"1160",node,wind_turbine,,,"Bruk,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.278563,53.9667582
"1161",node,wind_turbine,,,"Bruk,gmina Dzierzgoń,Sztum County,Pomeranian Voivodeship",19.2963066,53.9783043
"1162",node,wind_turbine,,,"Krasin,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6041477,54.0205062
"1163",node,wind_turbine,,,"N/A,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6265803,54.0320023
"1164",node,wind_turbine,,,"N/A,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6110825,54.0278976
"1165",node,wind_turbine,,,"N/A,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6203965,54.0265899
"1166",node,wind_turbine,,,"Brzeziny,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6362322,54.019868
"1167",node,wind_turbine,,,"Krasin,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.624916,54.0216155
"1168",node,wind_turbine,,,"Krasin,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6283707,54.0247764
"1169",node,wind_turbine,,,"Krasin,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6335058,54.0221702
"1170",node,wind_turbine,,,"Brzeziny,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.638598,54.0340936
"1171",node,wind_turbine,,,"Brzeziny,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6501985,54.0353908
"1172",node,wind_turbine,,,"N/A,gmina Pasłęk,Elbląg County,Warmian-Masurian Voivodeship",19.6547502,54.0399815
"1173",node,wind_turbine,yes,(niecz.),"Kadyny,gmina Tolkmicko,Elbląg County,Warmian-Masurian Voivodeship",19.5023995,54.2511187
"1174",node,wind_turbine,,,"Gołysz,gmina Chybie,Cieszyn County,Silesian Voivodeship",18.8074321,49.8691163
"1175",node,,,,"Kamienica,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9908366,50.6393982
"1176",node,,,,"Kamienica,gmina Woźniki,Lubliniec County,Silesian Voivodeship",19.0007846,50.6290884
"1177",node,,,,"Kamienica,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9968155,50.6277446
"1178",node,wind_turbine,,,"Nowa Wieś,gmina Poczesna,Częstochowa County,Silesian Voivodeship",19.1580466,50.7247398
"1179",node,,,,"Lubsza,gmina Woźniki,Lubliniec County,Silesian Voivodeship",19.0063155,50.6277547
"1180",node,wind_turbine,,,"Babienica,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9434486,50.6306262
"1181",node,wind_turbine,,,"Babienica,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9510747,50.6298699
"1182",node,wind_turbine,,,"Babienica,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9522453,50.6318939
"1183",node,wind_turbine,,,"Babienica,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9494382,50.6323318
"1184",node,wind_turbine,,,"Babienica,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9407537,50.6333989
"1185",node,wind_turbine,,,"Psary,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9432543,50.618194
"1186",node,wind_turbine,,,"N/A,gmina Woźniki,Lubliniec County,Silesian Voivodeship",18.9351564,50.6176519
"1187",node,wind_turbine,,,"N/A,N/A,Będzin County,Silesian Voivodeship",19.11207,50.3420513
"1188",node,wind_turbine,,,"N/A,N/A,Będzin County,Silesian Voivodeship",19.1120632,50.3422518
"1189",node,wind_turbine,,,"N/A,N/A,Będzin County,Silesian Voivodeship",19.1120689,50.3424272
"1190",node,wind_turbine,"3,3 MW",,"N/A,gmina Wielowieś,Gliwice County,Silesian Voivodeship",18.6225055,50.4989841
"1191",node,wind_turbine,"3,3 MW",,"N/A,gmina Wielowieś,Gliwice County,Silesian Voivodeship",18.6276803,50.4949175
"1192",node,wind_turbine,"3,3 MW",,"N/A,gmina Wielowieś,Gliwice County,Silesian Voivodeship",18.6237513,50.4892662
"1193",node,wind_turbine,"3,3 MW",,"Sieroty,gmina Wielowieś,Gliwice County,Silesian Voivodeship",18.6189657,50.4856983
"1194",node,wind_turbine,"3,3 MW",,"Sieroty,gmina Wielowieś,Gliwice County,Silesian Voivodeship",18.6124703,50.4895362
"1195",node,wind_turbine,,,"N/A,N/A,Tarnowskie Góry County,Silesian Voivodeship",18.9157701,50.5052602
"1196",node,wind_turbine,,,"Libidza,gmina Kłobuck,Kłobuck County,Silesian Voivodeship",18.9947422,50.8718738
"1197",node,,,,"Lubojenka,gmina Mykanów,Częstochowa County,Silesian Voivodeship",19.1869357,50.9093383
"1198",node,,,,"Lubojenka,gmina Mykanów,Częstochowa County,Silesian Voivodeship",19.1866417,50.9085272
"1199",node,,,,"Wygoda,gmina Konopiska,Częstochowa County,Silesian Voivodeship",19.0232797,50.7449494
"1200",node,wind_turbine,yes,,"N/A,gmina Kłobuck,Kłobuck County,Silesian Voivodeship",18.8985172,50.9153985
"1201",node,wind_turbine,yes,,"N/A,gmina Kłobuck,Kłobuck County,Silesian Voivodeship",18.894594,50.9163974
"1202",node,,,,"Mykanów,gmina Mykanów,Częstochowa County,Silesian Voivodeship",19.2044614,50.9272895
"1203",node,,,,"Grabowa,gmina Mykanów,Częstochowa County,Silesian Voivodeship",19.2042518,50.9299005
"1204",node,wind_turbine,yes,Wiatrak Józefa Antosa,"Rębielice Królewskie,gmina Popów,Kłobuck County,Silesian Voivodeship",18.871575,50.9977084
"1205",node,wind_turbine,,,"Złochowice,gmina Opatów,Kłobuck County,Silesian Voivodeship",18.8384989,50.9279245
"1206",node,wind_turbine,,,"N/A,N/A,N/A,Silesian Voivodeship",19.0599691,50.7929705
"1207",node,wind_turbine,,,"N/A,N/A,N/A,Silesian Voivodeship",19.0600585,50.7922059
"1208",node,wind_turbine,,,"N/A,gmina Kłobuck,Kłobuck County,Silesian Voivodeship",18.9112589,50.912137
"1209",node,wind_turbine,,,"N/A,gmina Kłobuck,Kłobuck County,Silesian Voivodeship",18.916917,50.9114017
"1210",node,wind_turbine,,,"Szczyty,gmina Działoszyn,Pajęczno County,Łódzkie Voivodship",18.8430704,51.1291982
"1211",node,wind_turbine,,,"Sadowiec-Wrzosy,gmina Działoszyn,Pajęczno County,Łódzkie Voivodship",18.8818867,51.1287972
"1212",node,wind_turbine,,,"Sadowiec-Wrzosy,gmina Działoszyn,Pajęczno County,Łódzkie Voivodship",18.8812917,51.1341693
"1213",node,wind_turbine,,,"Sadowiec-Wrzosy,gmina Działoszyn,Pajęczno County,Łódzkie Voivodship",18.8828195,51.1404839
"1214",node,wind_turbine,,,"Szczyty,gmina Działoszyn,Pajęczno County,Łódzkie Voivodship",18.8847556,51.1443677
"1215",node,wind_turbine,,,"Zawady,gmina Popów,Kłobuck County,Silesian Voivodeship",18.9338832,51.0168945
"1216",node,wind_turbine,,,"Wilkowiecko,gmina Opatów,Kłobuck County,Silesian Voivodeship",18.8426831,50.9646834
"1217",node,wind_turbine,,,"Wilkowiecko,gmina Opatów,Kłobuck County,Silesian Voivodeship",18.8462436,50.9640786
"1218",node,wind_turbine,,,"Wistka,gmina Strzelce Wielkie,Pajęczno County,Łódzkie Voivodship",19.1060541,51.1493785
"1219",node,wind_turbine,,,"Wistka,gmina Strzelce Wielkie,Pajęczno County,Łódzkie Voivodship",19.1174047,51.1466974
"1220",node,wind_turbine,,,"Zawady,gmina Popów,Kłobuck County,Silesian Voivodeship",18.9360713,51.0154964
"1221",node,wind_turbine,,,"Zamoście,gmina Strzelce Wielkie,Pajęczno County,Łódzkie Voivodship",19.1582975,51.1503055
"1222",node,wind_turbine,,,"Zamoście,gmina Strzelce Wielkie,Pajęczno County,Łódzkie Voivodship",19.1512218,51.1436726
"1223",node,wind_turbine,,,"Strzelce Wielkie,gmina Strzelce Wielkie,Pajęczno County,Łódzkie Voivodship",19.1510743,51.1428582
"1224",node,wind_turbine,,,"Dworszowice Kościelne-Kolonia,gmina Nowa Brzeźnica,Pajęczno County,Łódzkie Voivodship",19.1378429,51.0880736
"1225",node,wind_turbine,,,"W Pogoni,gmina Nowa Brzeźnica,Pajęczno County,Łódzkie Voivodship",19.1336104,51.0839743
"1226",node,wind_turbine,,,"Pątnów,gmina Pątnów,Wieluń County,Łódzkie Voivodship",18.6286036,51.1532513
"1227",node,wind_turbine,yes,,"Grabia Trzecia,gmina Sędziejowice,Łask County,Łódzkie Voivodship",18.9901144,51.5393939
"1228",node,wind_turbine,yes,,"Przymiłów,gmina Sędziejowice,Łask County,Łódzkie Voivodship",19.0069291,51.5394747
"1229",node,,,,"Grabia Trzecia,gmina Sędziejowice,Łask County,Łódzkie Voivodship",18.9905354,51.5371924
"1230",node,wind_turbine,,,"Przymiłów,gmina Sędziejowice,Łask County,Łódzkie Voivodship",19.005942,51.5373259
